plan_bucket	decision	gsc_reason	why	action	confidence	lang	kind	dept	slug	target	was_login	product_hit	url	last_crawl
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	acelya-ml-3m1-937x1250x900		False	False	https://equsto.com/shop/market-reyonlari/acelya-ml-3m1-937x1250x900	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-sky-ml-3m1-937x812x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-sky-ml-3m1-937x812x2200	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	inci-ml-3m1-1250x815x1500		False	False	https://equsto.com/shop/market-reyonlari/inci-ml-3m1-1250x815x1500	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	orkide-ml-3m1-2812x1250x900		False	False	https://equsto.com/shop/market-reyonlari/orkide-ml-3m1-2812x1250x900	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-lm-ml-3m1-1250x812x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-lm-ml-3m1-1250x812x2050	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-fg-ml-3m1-1875x840x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-fg-ml-3m1-1875x840x2200	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-tp-sky-ml-3m1-1875x840x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-tp-sky-ml-3m1-1875x840x2070	2026-09-09
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lale-ml-3m1-937x920x1760		False	False	https://equsto.com/shop/market-reyonlari/lale-ml-3m1-937x920x1760	2026-09-08
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-lm-ml-3m1-1875x812x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-lm-ml-3m1-1875x812x2050	2026-09-08
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-1250x912x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-1250x912x2050	2026-09-08
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-2500x1012x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-2500x1012x2050	2026-09-07
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-tp-sky-ml-3m1-937x740x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-tp-sky-ml-3m1-937x740x2200	2026-09-07
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-lm-ml-3m1-937x1012x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-lm-ml-3m1-937x1012x2200	2026-09-07
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-lb-ml-3m1-937x1012x2050		False	False	https://equsto.com/shop/market-reyonlari/lotus-lb-ml-3m1-937x1012x2050	2026-09-06
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-1250x712x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-1250x712x2200	2026-09-06
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-fg-ml-3m1-937x740x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-fg-ml-3m1-937x740x2200	2026-09-06
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-1875x812x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-1875x812x2050	2026-09-06
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-lb-fl-3h1-1250x812x2200		False	False	https://equsto.com/shop/market-reyonlari/lotus-lb-fl-3h1-1250x812x2200	2026-09-06
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-gl-ml-3m1-2500x1250x1200		False	False	https://equsto.com/shop/market-reyonlari/sardunya-gl-ml-3m1-2500x1250x1200	2026-09-06
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-1250x912x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-1250x912x2050	2026-09-05
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-sky-ml-3m1-1875x1012x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-sky-ml-3m1-1875x1012x2050	2026-09-04
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	erguvan-3l1-1875x1925x900		False	False	https://equsto.com/shop/market-reyonlari/erguvan-3l1-1875x1925x900	2026-09-04
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	acelya-ml-3m1-2500x1150x900		False	False	https://equsto.com/shop/market-reyonlari/acelya-ml-3m1-2500x1150x900	2026-09-04
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	papatya-hf-3l1-1250x840x2220		False	False	https://equsto.com/shop/market-reyonlari/papatya-hf-3l1-1250x840x2220	2026-09-03
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	hercai-mr-ml-3m1-1250x912x1875		False	False	https://equsto.com/shop/market-reyonlari/hercai-mr-ml-3m1-1250x912x1875	2026-09-03
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-lb-fl-3h1-2812x1012x2200		False	False	https://equsto.com/shop/market-reyonlari/lotus-lb-fl-3h1-2812x1012x2200	2026-09-03
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		en	shop_pdp	market-reyonlari	lale-ml-3m1-2815x1020x1760		False	False	https://equsto.com/en/shop/market-reyonlari/lale-ml-3m1-2815x1020x1760	2026-09-03
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-lm-ml-3m1-1875x940x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-lm-ml-3m1-1875x940x2200	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-tp-sky-ml-3m1-2500x740x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-tp-sky-ml-3m1-2500x740x2200	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-nv-lm-ml-3m1-1250x890x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-nv-lm-ml-3m1-1250x890x2070	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lilyum-md-ml-3m1-1000x925x1200		False	False	https://equsto.com/shop/market-reyonlari/lilyum-md-ml-3m1-1000x925x1200	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	acelya-ml-3m1-1875x1150x1200		False	False	https://equsto.com/shop/market-reyonlari/acelya-ml-3m1-1875x1150x1200	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-ml-3m1-1250x912x2050		False	False	https://equsto.com/shop/market-reyonlari/lotus-ml-3m1-1250x912x2050	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	hercai-mr-ml-3m1-1250x912x1200		False	False	https://equsto.com/shop/market-reyonlari/hercai-mr-ml-3m1-1250x912x1200	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-gl-ml-3m1-2500x1150x900		False	False	https://equsto.com/shop/market-reyonlari/sardunya-gl-ml-3m1-2500x1150x900	2026-09-02
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	acelya-ml-3m1-2500x1050x1200		False	False	https://equsto.com/shop/market-reyonlari/acelya-ml-3m1-2500x1050x1200	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-lb-ml-3m1-2812x912x2200		False	False	https://equsto.com/shop/market-reyonlari/lotus-lb-ml-3m1-2812x912x2200	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	papatya-nv-3l1-2500x790x2220		False	False	https://equsto.com/shop/market-reyonlari/papatya-nv-3l1-2500x790x2220	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-nv-tp-ml-3m1-1875x690x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-nv-tp-ml-3m1-1875x690x2070	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	antoryum-ml-3m1-1000x715x1250		False	False	https://equsto.com/shop/market-reyonlari/antoryum-ml-3m1-1000x715x1250	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-2500x912x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-2500x912x2050	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-pn-ml-3m1-2500x740x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-pn-ml-3m1-2500x740x2070	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-ml-3m1-937x720x2200		False	False	https://equsto.com/shop/market-reyonlari/lotus-ml-3m1-937x720x2200	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-fg-sky-ml-3m1-1250x940x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-fg-sky-ml-3m1-1250x940x2070	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-ml-3m1-2500x1112x2050		False	False	https://equsto.com/shop/market-reyonlari/lotus-ml-3m1-2500x1112x2050	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	iris-ml-3m1-1000x715x1500		False	False	https://equsto.com/shop/market-reyonlari/iris-ml-3m1-1000x715x1500	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-lm-ml-3m1-937x812x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-lm-ml-3m1-937x812x2200	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	itir-ml-3m1-1000x715x1500		False	False	https://equsto.com/shop/market-reyonlari/itir-ml-3m1-1000x715x1500	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	leylak-3l1-1875x970x900		False	False	https://equsto.com/shop/market-reyonlari/leylak-3l1-1875x970x900	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-tp-sky-ml-3m1-1250x812x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-tp-sky-ml-3m1-1250x812x2200	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-937x812x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-937x812x2200	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-tp-sky-ml-3m1-3125x1012x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-tp-sky-ml-3m1-3125x1012x2050	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-lm-ml-3m1-3124x1012x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-lm-ml-3m1-3124x1012x2050	2026-09-01
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-gl-ml-3m1-2812x1250x900		False	False	https://equsto.com/shop/market-reyonlari/sardunya-gl-ml-3m1-2812x1250x900	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-fg-ml-3m1-1250x1012x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-fg-ml-3m1-1250x1012x2050	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-tp-sky-ml-3m1-2500x712x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-tp-sky-ml-3m1-2500x712x2050	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-gl-ml-3m1-2500x1050x1200		False	False	https://equsto.com/shop/market-reyonlari/sardunya-gl-ml-3m1-2500x1050x1200	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-tp-ml-3m1-1250x740x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-tp-ml-3m1-1250x740x2200	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-2500x712x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-2500x712x2050	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	ortanca-wt-ml-3m1-1250x1060x1420		False	False	https://equsto.com/shop/market-reyonlari/ortanca-wt-ml-3m1-1250x1060x1420	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	yikama	ztiryakiler-end-striyel-mutfak-konveyorlu-bulas-k-y-kama-mak-sag-g-r-s-kurutmal-obk-3000		False	False	https://equsto.com/shop/yikama/ztiryakiler-end-striyel-mutfak-konveyorlu-bulas-k-y-kama-mak-sag-g-r-s-kurutmal-obk-3000	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-gl-ml-3m1-937x1150x900		False	False	https://equsto.com/shop/market-reyonlari/sardunya-gl-ml-3m1-937x1150x900	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-2500x912x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-2500x912x2200	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	sogutma	yukselsatis__portabianco-ada-tipi-buzdolabi		False	False	https://equsto.com/shop/sogutma/yukselsatis__portabianco-ada-tipi-buzdolabi	2026-08-31
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-3125x712x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-3125x712x2050	2026-08-30
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-sky-ml-3m1-1562x812x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-sky-ml-3m1-1562x812x2200	2026-08-30
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-3124x712x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-3124x712x2050	2026-08-30
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	araba	inoksan-inoksan-banket-arabas-12xgn1-1		False	False	https://equsto.com/shop/araba/inoksan-inoksan-banket-arabas-12xgn1-1	2026-08-30
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-fl-3h1-937x1112x2200		False	False	https://equsto.com/shop/market-reyonlari/lotus-fl-3h1-937x1112x2200	2026-08-30
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-lm-ml-3m1-2500x1250x900		False	False	https://equsto.com/shop/market-reyonlari/sardunya-lm-ml-3m1-2500x1250x900	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lale-fl-3h1-1875x920x1560		False	False	https://equsto.com/shop/market-reyonlari/lale-fl-3h1-1875x920x1560	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-tp-ml-3m1-2500x712x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-tp-ml-3m1-2500x712x2050	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-sky-ml-3m1-1250x1012x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-sky-ml-3m1-1250x1012x2200	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lale-fl-3h1-2500x1020x1760		False	False	https://equsto.com/shop/market-reyonlari/lale-fl-3h1-2500x1020x1760	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-tp-sky-ml-3m1-1875x1012x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-tp-sky-ml-3m1-1875x1012x2200	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lm-ml-3m1-3125x812x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lm-ml-3m1-3125x812x2050	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-lm-ml-3m1-2500x940x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-lm-ml-3m1-2500x940x2070	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-1875x812x2200		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-1875x812x2200	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		en	shop_pdp	market-reyonlari	nergis-lb-fg-sky-ml-3m1-3124x812x2050		False	False	https://equsto.com/en/shop/market-reyonlari/nergis-lb-fg-sky-ml-3m1-3124x812x2050	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	lotus-lb-fl-3h1-937x912x2050		False	False	https://equsto.com/shop/market-reyonlari/lotus-lb-fl-3h1-937x912x2050	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-tp-ml-3m1-1875x740x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-tp-ml-3m1-1875x740x2070	2026-08-29
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		en	shop_pdp	sogutma	yukselsatis__portabianco-teshir-buzdolabi		False	False	https://equsto.com/en/shop/sogutma/yukselsatis__portabianco-teshir-buzdolabi	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	araba	pimak-g-ss-150-d-1-ikili-self-servis-arabas-150-etraf-a-k		False	False	https://equsto.com/shop/araba/pimak-g-ss-150-d-1-ikili-self-servis-arabas-150-etraf-a-k	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	gardenya-ml-3m1-1250x1250x1270		False	False	https://equsto.com/shop/market-reyonlari/gardenya-ml-3m1-1250x1250x1270	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	sardunya-lm-ml-3m1-1875x1050x1200		False	False	https://equsto.com/shop/market-reyonlari/sardunya-lm-ml-3m1-1875x1050x1200	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-hf-pn-ml-3m1-937x840x2200		False	False	https://equsto.com/shop/market-reyonlari/fulya-hf-pn-ml-3m1-937x840x2200	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	fulya-nv-fg-ml-3m1-1875x790x2070		False	False	https://equsto.com/shop/market-reyonlari/fulya-nv-fg-ml-3m1-1875x790x2070	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-lb-fg-ml-3m1-3124x812x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-lb-fg-ml-3m1-3124x812x2050	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	market-reyonlari	nergis-tp-sky-ml-3m1-2500x912x2050		False	False	https://equsto.com/shop/market-reyonlari/nergis-tp-sky-ml-3m1-2500x912x2050	2026-08-28
P9_HUMAN	FIX_OR_DROP	Yönlendirmeli sayfa	redirect_source_no_sellable_or_unknown	check_redirect_target		tr	shop_pdp	set-ustu-mutfak	ztiryakiler-end-striyel-mutfak-gastronom-kapak-gdc-2-4		False	False	https://equsto.com/shop/set-ustu-mutfak/ztiryakiler-end-striyel-mutfak-gastronom-kapak-gdc-2-4	2026-08-28
