decision	confidence	reason	lang	dept	slug	target	was_login	url
RECOVER_308	high	login_next_to_product	en	pisirme	eagi-660-nd	/en/shop/pisirme/eagi-660-nd	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/eagi-660-nd
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-falcon-eq29	/en/shop/market-reyonlari/eq-falcon-eq29	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-falcon-eq29
RECOVER_308	high	login_next_to_product	en	tezgah	7758-147c8-27	/en/shop/tezgah/7758-147c8-27	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-147c8-27
RECOVER_308	high	login_next_to_product	en	istif	8897-46800-p0	/en/shop/istif/8897-46800-p0	True	https://equsto.com/en/login.html?next=/en/shop/istif/8897-46800-p0
RECOVER_308	high	login_next_to_product	en	pisirme	aei-870	/en/shop/pisirme/aei-870	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/aei-870
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	9830-rl220-rd	/en/shop/set-ustu-mutfak/9830-rl220-rd	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/9830-rl220-rd
RECOVER_308	high	login_next_to_product	en	tezgah	7911-19070-82	/en/shop/tezgah/7911-19070-82	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-19070-82
RECOVER_308	high	login_next_to_product	en	tezgah	7911-16060-23p	/en/shop/tezgah/7911-16060-23p	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-16060-23p
RECOVER_308	high	login_next_to_product	en	sogutma	bre-cb249ahc	/en/shop/sogutma/bre-cb249ahc	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-cb249ahc
RECOVER_308	high	login_next_to_product	en	davlumbaz	922729	/en/shop/davlumbaz/922729	True	https://equsto.com/en/login.html?next=/en/shop/davlumbaz/922729
RECOVER_308	high	login_next_to_product	en	hazirlik	bpkm-12ck	/en/shop/hazirlik/bpkm-12ck	True	https://equsto.com/en/login.html?next=/en/shop/hazirlik/bpkm-12ck
RECOVER_308	high	login_next_to_product	en	tezgah	eq-ktevdt02-09070	/en/shop/tezgah/eq-ktevdt02-09070	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-ktevdt02-09070
RECOVER_308	high	login_next_to_product	en	tezgah	eq-knsrvb02-14070	/en/shop/tezgah/eq-knsrvb02-14070	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-knsrvb02-14070
RECOVER_308	high	login_next_to_product	en	pisirme	ino-fke010	/en/shop/pisirme/ino-fke010	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/ino-fke010
RECOVER_308	high	login_next_to_product	en	tezgah	eq-khct02-16070	/en/shop/tezgah/eq-khct02-16070	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-khct02-16070
RECOVER_308	high	login_next_to_product	en	hazirlik	bhy-100k	/en/shop/hazirlik/bhy-100k	True	https://equsto.com/en/login.html?next=/en/shop/hazirlik/bhy-100k
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-lion-eq1	/en/shop/market-reyonlari/eq-lion-eq1	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-lion-eq1
RECOVER_308	high	login_next_to_product	en	pisirme	ino-fgm100	/en/shop/pisirme/ino-fgm100	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/ino-fgm100
RECOVER_308	high	login_next_to_product	en	pisirme	391273	/en/shop/pisirme/391273	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/391273
RECOVER_308	high	login_next_to_product	en	pisirme	spr75-3	/en/shop/pisirme/spr75-3	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/spr75-3
RECOVER_308	high	login_next_to_product	en	sogutma	79k3-12nmv-10	/en/shop/sogutma/79k3-12nmv-10	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/79k3-12nmv-10
RECOVER_308	high	login_next_to_product	en	pisirme	7960-16229-5o3	/en/shop/yikama/7960-16229-5o3	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7960-16229-5o3
RECOVER_308	high	login_next_to_product	en	sogutma	tm-450-a-hc	/en/shop/sogutma/tm-450-a-hc	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/tm-450-a-hc
RECOVER_308	high	login_next_to_product	en	sogutma	79k3-06nmv-10	/en/shop/sogutma/79k3-06nmv-10	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/79k3-06nmv-10
RECOVER_308	high	login_next_to_product	en	sogutma	bre-cb955ahcbqube	/en/shop/sogutma/bre-cb955ahcbqube	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-cb955ahcbqube
RECOVER_308	high	login_next_to_product	en	sogutma	bre-bin550vds	/en/shop/sogutma/bre-bin550vds	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-bin550vds
RECOVER_308	high	login_next_to_product	en	sogutma	710070	/en/shop/sogutma/710070	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/710070
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-15105-01	/en/shop/davlumbaz/7885-15105-01	False	https://equsto.com/en/shop/davlumbaz/pimak-15105-01
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	8350-31042-0k	/en/shop/set-ustu-mutfak/8350-31042-0k	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/8350-31042-0k
RECOVER_308	high	login_next_to_product	en	tezgah	7911-06060-04	/en/shop/tezgah/7911-06060-04	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-06060-04
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-rabbit-eq3	/en/shop/market-reyonlari/eq-rabbit-eq3	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-rabbit-eq3
RECOVER_308	high	login_next_to_product	en	hazirlik	5ksm7591xeer	/en/shop/hazirlik/5ksm7591xeer	True	https://equsto.com/en/login.html?next=/en/shop/hazirlik/5ksm7591xeer
RECOVER_308	high	login_next_to_product	en	tezgah	7911-14060-09	/en/shop/tezgah/7911-14060-09	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-14060-09
RECOVER_308	high	login_next_to_product	en	tezgah	7910-10040-01	/en/shop/tezgah/7910-10040-01	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7910-10040-01
RECOVER_308	high	login_next_to_product	en	tezgah	7919-10lts-00	/en/shop/tezgah/7919-10lts-00	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7919-10lts-00
RECOVER_308	high	login_next_to_product	en	dolap	7754-246e5-23	/en/shop/tezgah/7754-246e5-23	True	https://equsto.com/en/login.html?next=/en/shop/dolap/7754-246e5-23
RECOVER_308	high	login_next_to_product	en	market-reyonlari	m037-6se	/en/shop/market-reyonlari/m037-6se	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/m037-6se
RECOVER_308	high	login_next_to_product	en	pisirme	7961-07429-5y5	/en/shop/yikama/7961-07429-5y5	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7961-07429-5y5
RECOVER_308	high	login_next_to_product	en	kahve	197-e61-s1	/en/shop/kahve/197-e61-s1	True	https://equsto.com/en/login.html?next=/en/shop/kahve/197-e61-s1
RECOVER_308	high	login_next_to_product	en	sogutma	7919-df6045-00	/en/shop/sogutma/7919-df6045-00	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/7919-df6045-00
RECOVER_308	high	login_next_to_product	en	pisirme	371237	/en/shop/pisirme/371237	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/371237
RECOVER_308	high	login_next_to_product	en	tezgah	7754-217d5-25	/en/shop/tezgah/7754-217d5-25	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7754-217d5-25
RECOVER_308	high	login_next_to_product	en	tezgah	7911-12060-28	/en/shop/tezgah/7911-12060-28	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-12060-28
RECOVER_308	high	login_next_to_product	en	tezgah	7911-12060-81	/en/shop/tezgah/7911-12060-81	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-12060-81
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-55205-10	/shop/davlumbaz/7885-55205-10	False	https://equsto.com/shop/davlumbaz/pimak-55205-10
RECOVER_308	high	login_next_to_product	en	tezgah	7911-14070-30	/en/shop/tezgah/7911-14070-30	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-14070-30
RECOVER_308	high	login_next_to_product	en	pisirme	aaig-670	/en/shop/pisirme/aaig-670	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/aaig-670
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-30255-10	/shop/davlumbaz/7885-30255-10	False	https://equsto.com/shop/davlumbaz/pimak-30255-10
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-30155-11	/shop/davlumbaz/7885-30155-11	False	https://equsto.com/shop/davlumbaz/pimak-30155-11
RECOVER_308	high	login_next_to_product	en	tezgah	7911-19060-24	/en/shop/tezgah/7911-19060-24	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-19060-24
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-19060-52	/en/shop/tezgah/7911-19060-52	False	https://equsto.com/en/shop/tezgah/pimak-19060-52
RECOVER_308	high	login_next_to_product	en	tasima	avatherm-400	/en/shop/tasima/avatherm-400	True	https://equsto.com/en/login.html?next=/en/shop/tasima/avatherm-400
RECOVER_308	high	login_next_to_product	en	sogutma	9805-sde18-00	/en/shop/sogutma/9805-sde18-00	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/9805-sde18-00
RECOVER_308	high	login_next_to_product	en	pisirme	7961-07429-1y4	/en/shop/yikama/7961-07429-1y4	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7961-07429-1y4
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-45205-10	/shop/davlumbaz/7885-45205-10	False	https://equsto.com/shop/davlumbaz/pimak-45205-10
RECOVER_308	high	login_next_to_product	en	pisirme	729631	/en/shop/pisirme/729631	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/729631
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-60205-10	/en/shop/davlumbaz/7885-60205-10	False	https://equsto.com/en/shop/davlumbaz/pimak-60205-10
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-30105-11	/en/shop/davlumbaz/7885-30105-11	False	https://equsto.com/en/shop/davlumbaz/pimak-30105-11
RECOVER_308	high	login_next_to_product	en	hazirlik	208-653774-j3x	/en/shop/hazirlik/208-653774-j3x	True	https://equsto.com/en/login.html?next=/en/shop/hazirlik/208-653774-j3x
RECOVER_308	high	login_next_to_product	en	tezgah	7911-12060-95	/en/shop/tezgah/7911-12060-95	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-12060-95
RECOVER_308	high	login_next_to_product	en	istif	46-x-137-x-183-304l	/en/shop/istif/46-x-137-x-183-304l	True	https://equsto.com/en/login.html?next=/en/shop/istif/46-x-137-x-183-304l
RECOVER_308	high	login_next_to_product	en	tezgah	eq-kct07-11070	/en/shop/tezgah/eq-kct07-11070	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/eq-kct07-11070
RECOVER_308	high	login_next_to_product	en	pisirme	npicco56-1	/en/shop/pisirme/npicco56-1	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/npicco56-1
RECOVER_308	high	login_next_to_product	en	pisirme	npicco69-1	/en/shop/pisirme/npicco69-1	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/npicco69-1
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	0420-42285-01	/en/shop/set-ustu-mutfak/0420-42285-01	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/0420-42285-01
RECOVER_308	high	login_next_to_product	en	pisirme	206377	/en/shop/pisirme/206377	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/206377
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	0311-24100-30	/en/shop/set-ustu-mutfak/0311-24100-30	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/0311-24100-30
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	equsto-20155-01	/shop/davlumbaz/7885-20155-01	False	https://equsto.com/shop/davlumbaz/equsto-20155-01
RECOVER_308	high	login_next_to_product	en	dolap	7911-14070-96	/en/shop/tezgah/7911-14070-96	True	https://equsto.com/en/login.html?next=/en/shop/dolap/7911-14070-96
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-15105-11	/en/shop/davlumbaz/7885-15105-11	False	https://equsto.com/en/shop/davlumbaz/pimak-15105-11
RECOVER_308	high	login_next_to_product	en	sogutma	bre-vm900a	/en/shop/sogutma/bre-vm900a	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-vm900a
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-20155-01	/shop/davlumbaz/7885-20155-01	False	https://equsto.com/shop/davlumbaz/pimak-20155-01
RECOVER_308	high	login_next_to_product	en	pisirme	spr57	/en/shop/pisirme/spr57	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/spr57
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	0420-03625-11	/en/shop/set-ustu-mutfak/0420-03625-11	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/0420-03625-11
RECOVER_308	high	login_next_to_product	en	pisirme	npicco63-1	/en/shop/pisirme/npicco63-1	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/npicco63-1
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-16608-23	/en/shop/tezgah/7868-16608-23	False	https://equsto.com/en/shop/tezgah/pimak-16608-23
RECOVER_308	high	login_next_to_product	en	market-reyonlari	eq-falcon-sld-eq83	/en/shop/market-reyonlari/eq-falcon-sld-eq83	True	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-falcon-sld-eq83
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-45155-01	/en/shop/davlumbaz/7885-45155-01	False	https://equsto.com/en/shop/davlumbaz/pimak-45155-01
RECOVER_308	high	login_next_to_product	en	sogutma	bre-ic24ahc	/en/shop/sogutma/bre-ic24ahc	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-ic24ahc
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-35155-10	/shop/davlumbaz/7885-35155-10	False	https://equsto.com/shop/davlumbaz/pimak-35155-10
RECOVER_308	high	login_next_to_product	en	tezgah	7911-19070-23p	/en/shop/tezgah/7911-19070-23p	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7911-19070-23p
RECOVER_308	high	login_next_to_product	en	kahve	vkd-25k	/en/shop/kahve/vkd-25k	True	https://equsto.com/en/login.html?next=/en/shop/kahve/vkd-25k
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-10070-04	/shop/tezgah/7911-10070-04	False	https://equsto.com/shop/tezgah/pimak-10070-04
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-14060-13	/en/shop/tezgah/7911-14060-13	False	https://equsto.com/en/shop/tezgah/pimak-14060-13
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-30125-01	/en/shop/davlumbaz/7885-30125-01	False	https://equsto.com/en/shop/davlumbaz/pimak-30125-01
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-12060-08	/en/shop/tezgah/7911-12060-08	False	https://equsto.com/en/shop/tezgah/pimak-12060-08
RECOVER_308	high	login_next_to_product	en	pisirme	npicco901	/en/shop/pisirme/npicco901	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/npicco901
RECOVER_308	high	login_next_to_product	en	davlumbaz	7885-30155-12	/en/shop/davlumbaz/7885-30155-12	True	https://equsto.com/en/login.html?next=/en/shop/davlumbaz/7885-30155-12
RECOVER_308	high	login_next_to_product	en	sogutma	gb-1540-a-hc	/en/shop/sogutma/gb-1540-a-hc	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/gb-1540-a-hc
RECOVER_308	high	login_next_to_product	en	pisirme	7865-n1-80703-35lp	/en/shop/pisirme/7865-n1-80703-35lp	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7865-n1-80703-35lp
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-20155-11	/en/shop/davlumbaz/7885-20155-11	False	https://equsto.com/en/shop/davlumbaz/pimak-20155-11
RECOVER_308	high	login_next_to_product	en	tezgah	7754-167c8-13	/en/shop/tezgah/7754-167c8-13	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7754-167c8-13
RECOVER_308	high	login_next_to_product	en	tezgah	7754-186e5-25	/en/shop/tezgah/7754-186e5-25	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7754-186e5-25
RECOVER_308	high	login_next_to_product	en	tezgah	7758-067c8-01	/en/shop/tezgah/7758-067c8-01	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-067c8-01
RECOVER_308	high	login_next_to_product	en	tezgah	7758-166a5-21	/en/shop/tezgah/7758-166a5-21	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7758-166a5-21
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-16608-23	/shop/tezgah/7868-16608-23	False	https://equsto.com/shop/tezgah/pimak-16608-23
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-12060-31	/shop/tezgah/7911-12060-31	False	https://equsto.com/shop/tezgah/pimak-12060-31
RECOVER_308	high	login_next_to_product	en	sogutma	7919-cr5040-00	/en/shop/sogutma/7919-cr5040-00	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/7919-cr5040-00
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-14060-12	/en/shop/tezgah/7911-14060-12	False	https://equsto.com/en/shop/tezgah/pimak-14060-12
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-12708-23	/en/shop/tezgah/7868-12708-23	False	https://equsto.com/en/shop/tezgah/pimak-12708-23
RECOVER_308	high	login_next_to_product	en	pisirme	adgc-5s	/en/shop/pisirme/adgc-5s	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/adgc-5s
RECOVER_308	med	remap:wrong_brand_unique	tr	tezgah	pimak-06060-91	/shop/tezgah/7911-06060-91	False	https://equsto.com/shop/tezgah/pimak-06060-91
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-16060-15	/en/shop/tezgah/7911-16060-15	False	https://equsto.com/en/shop/tezgah/pimak-16060-15
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-50255-10	/en/shop/davlumbaz/7885-50255-10	False	https://equsto.com/en/shop/davlumbaz/pimak-50255-10
RECOVER_308	high	login_next_to_product	en	yikama	502072	/en/shop/yikama/502072	True	https://equsto.com/en/login.html?next=/en/shop/yikama/502072
RECOVER_308	high	login_next_to_product	en	set-ustu-mutfak	8350-31044-0s	/en/shop/set-ustu-mutfak/8350-31044-0s	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/8350-31044-0s
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-35105-11	/shop/davlumbaz/7885-35105-11	False	https://equsto.com/shop/davlumbaz/pimak-35105-11
RECOVER_308	med	remap:wrong_brand_unique	tr	davlumbaz	pimak-25205-00	/shop/davlumbaz/7885-25205-00	False	https://equsto.com/shop/davlumbaz/pimak-25205-00
RECOVER_308	high	login_next_to_product	en	pisirme	ino-zmd-9he10s	/en/shop/pisirme/ino-zmd-9he10s	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/ino-zmd-9he10s
RECOVER_308	high	login_next_to_product	en	pisirme	7960-16229-5y2	/en/shop/yikama/7960-16229-5y2	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7960-16229-5y2
RECOVER_308	high	login_next_to_product	en	pisirme	371295	/en/shop/pisirme/371295	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/371295
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	equsto-30125-11	/en/shop/davlumbaz/7885-30125-11	False	https://equsto.com/en/shop/davlumbaz/equsto-30125-11
RECOVER_308	med	remap:wrong_brand_unique	en	davlumbaz	pimak-30105-01	/en/shop/davlumbaz/7885-30105-01	False	https://equsto.com/en/shop/davlumbaz/pimak-30105-01
RECOVER_308	med	remap:wrong_brand_unique	en	tezgah	pimak-09070-08	/en/shop/tezgah/7911-09070-08	False	https://equsto.com/en/shop/tezgah/pimak-09070-08
RECOVER_308	high	login_next_to_product	en	tezgah	7712-12090-01	/en/shop/tezgah/7712-12090-01	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7712-12090-01
